Job_Description,CV_Text,Label
"Job Category: אפסנאות ולוגיסטיקה, Company: TechCorp, Salary: 42 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 6211, Address: Tel Aviv, Search Radius: 8km, Skills: Java, SAP, Soft Skills: Team player, Fast learner. Looking for אחזקה job.",0
"Job Category: טכנולוגיה, Company: TechCorp, Salary: 59 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 8951, Address: Tel Aviv, Search Radius: 17km, Skills: English, SAP, Soft Skills: Team player, Fast learner. Looking for משלוחים ותחבורה job.",0
"Job Category: בניין וייצור, Company: TechCorp, Salary: 38 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 9796, Address: Tel Aviv, Search Radius: 24km, Skills: Excel, English, Soft Skills: Team player, Fast learner. Looking for משלוחים ותחבורה job.",0
"Job Category: אבטחה וביטחון, Company: TechCorp, Salary: 66 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 5561, Address: Tel Aviv, Search Radius: 6km, Skills: Java, Excel, Soft Skills: Team player, Fast learner. Looking for רפואה ורווחה job.",0
"Job Category: אחזקה, Company: TechCorp, Salary: 50 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 5346, Address: Tel Aviv, Search Radius: 10km, Skills: Driving License, Java, Soft Skills: Team player, Fast learner. Looking for בניין וייצור job.",0
"Job Category: בעלי חיים, Company: TechCorp, Salary: 76 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 9196, Address: Tel Aviv, Search Radius: 21km, Skills: English, Driving License, Soft Skills: Team player, Fast learner. Looking for הפקה ואירועים job.",0
"Job Category: מכירות ואופנה, Company: TechCorp, Salary: 58 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 9851, Address: Tel Aviv, Search Radius: 5km, Skills: Excel, Python, Soft Skills: Team player, Fast learner. Looking for מכירות ואופנה job.",1
"Job Category: משלוחים ותחבורה, Company: TechCorp, Salary: 63 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 5193, Address: Tel Aviv, Search Radius: 23km, Skills: Driving License, English, Soft Skills: Team player, Fast learner. Looking for חינוך והוראה job.",0
"Job Category: הפקה ואירועים, Company: TechCorp, Salary: 30 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 8095, Address: Tel Aviv, Search Radius: 18km, Skills: SAP, Driving License, Soft Skills: Team player, Fast learner. Looking for שירות לקוחות job.",0
"Job Category: אבטחה וביטחון, Company: TechCorp, Salary: 50 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 1364, Address: Tel Aviv, Search Radius: 5km, Skills: Excel, Java, Soft Skills: Team player, Fast learner. Looking for אבטחה וביטחון job.",1
"Job Category: אבטחה וביטחון, Company: TechCorp, Salary: 63 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 7460, Address: Tel Aviv, Search Radius: 21km, Skills: SAP, Excel, Soft Skills: Team player, Fast learner. Looking for טכנולוגיה job.",0
"Job Category: עיצוב וקריאייטיב, Company: TechCorp, Salary: 47 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 2609, Address: Tel Aviv, Search Radius: 8km, Skills: Java, Excel, Soft Skills: Team player, Fast learner. Looking for רפואה ורווחה job.",0
"Job Category: טכנולוגיה, Company: TechCorp, Salary: 51 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 6693, Address: Tel Aviv, Search Radius: 8km, Skills: Java, SAP, Soft Skills: Team player, Fast learner. Looking for אחזקה job.",0
"Job Category: בעלי חיים, Company: TechCorp, Salary: 40 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 1984, Address: Tel Aviv, Search Radius: 21km, Skills: Python, Excel, Soft Skills: Team player, Fast learner. Looking for בעלי חיים job.",1
"Job Category: שירות לקוחות, Company: TechCorp, Salary: 63 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 8062, Address: Tel Aviv, Search Radius: 7km, Skills: Python, English, Soft Skills: Team player, Fast learner. Looking for אבטחה וביטחון job.",0
"Job Category: שירות לקוחות, Company: TechCorp, Salary: 31 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 6328, Address: Tel Aviv, Search Radius: 13km, Skills: Excel, Java, Soft Skills: Team player, Fast learner. Looking for שירות לקוחות job.",1
"Job Category: משלוחים ותחבורה, Company: TechCorp, Salary: 34 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 7209, Address: Tel Aviv, Search Radius: 27km, Skills: English, SAP, Soft Skills: Team player, Fast learner. Looking for משלוחים ותחבורה job.",1
"Job Category: עיצוב וקריאייטיב, Company: TechCorp, Salary: 71 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 1048, Address: Tel Aviv, Search Radius: 17km, Skills: Python, Excel, Soft Skills: Team player, Fast learner. Looking for בעלי חיים job.",0
"Job Category: בניין וייצור, Company: TechCorp, Salary: 70 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 3923, Address: Tel Aviv, Search Radius: 25km, Skills: Python, SAP, Soft Skills: Team player, Fast learner. Looking for אחזקה job.",0
"Job Category: מכירות ואופנה, Company: TechCorp, Salary: 66 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 2249, Address: Tel Aviv, Search Radius: 18km, Skills: Driving License, English, Soft Skills: Team player, Fast learner. Looking for עיצוב וקריאייטיב job.",0
"Job Category: טכנולוגיה, Company: TechCorp, Salary: 45 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 9142, Address: Tel Aviv, Search Radius: 26km, Skills: Excel, English, Soft Skills: Team player, Fast learner. Looking for טכנולוגיה job.",1
"Job Category: בניין וייצור, Company: TechCorp, Salary: 35 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 4489, Address: Tel Aviv, Search Radius: 29km, Skills: English, Driving License, Soft Skills: Team player, Fast learner. Looking for בניין וייצור job.",1
"Job Category: עיצוב וקריאייטיב, Company: TechCorp, Salary: 53 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 2536, Address: Tel Aviv, Search Radius: 7km, Skills: Java, Driving License, Soft Skills: Team player, Fast learner. Looking for טכנולוגיה job.",0
"Job Category: חינוך והוראה, Company: TechCorp, Salary: 42 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 6593, Address: Tel Aviv, Search Radius: 20km, Skills: SAP, Python, Soft Skills: Team player, Fast learner. Looking for עיצוב וקריאייטיב job.",0
"Job Category: משלוחים ותחבורה, Company: TechCorp, Salary: 70 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 1112, Address: Tel Aviv, Search Radius: 21km, Skills: English, Python, Soft Skills: Team player, Fast learner. Looking for הפקה ואירועים job.",0
"Job Category: עיצוב וקריאייטיב, Company: TechCorp, Salary: 61 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 2413, Address: Tel Aviv, Search Radius: 21km, Skills: English, Driving License, Soft Skills: Team player, Fast learner. Looking for עיצוב וקריאייטיב job.",1
"Job Category: חינוך והוראה, Company: TechCorp, Salary: 32 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 3437, Address: Tel Aviv, Search Radius: 5km, Skills: Excel, Java, Soft Skills: Team player, Fast learner. Looking for חינוך והוראה job.",1
"Job Category: מכירות ואופנה, Company: TechCorp, Salary: 52 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 6622, Address: Tel Aviv, Search Radius: 19km, Skills: Driving License, Java, Soft Skills: Team player, Fast learner. Looking for חינוך והוראה job.",0
"Job Category: מכירות ואופנה, Company: TechCorp, Salary: 78 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 7159, Address: Tel Aviv, Search Radius: 27km, Skills: SAP, English, Soft Skills: Team player, Fast learner. Looking for מכירות ואופנה job.",1
"Job Category: טכנולוגיה, Company: TechCorp, Salary: 51 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 2372, Address: Tel Aviv, Search Radius: 13km, Skills: Java, Driving License, Soft Skills: Team player, Fast learner. Looking for טכנולוגיה job.",1
"Job Category: רפואה ורווחה, Company: TechCorp, Salary: 37 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 6797, Address: Tel Aviv, Search Radius: 25km, Skills: Driving License, English, Soft Skills: Team player, Fast learner. Looking for רפואה ורווחה job.",1
"Job Category: הפקה ואירועים, Company: TechCorp, Salary: 52 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 8830, Address: Tel Aviv, Search Radius: 12km, Skills: SAP, Python, Soft Skills: Team player, Fast learner. Looking for מסעדנות job.",0
"Job Category: טכנולוגיה, Company: TechCorp, Salary: 51 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 9084, Address: Tel Aviv, Search Radius: 10km, Skills: English, Driving License, Soft Skills: Team player, Fast learner. Looking for טכנולוגיה job.",1
"Job Category: בעלי חיים, Company: TechCorp, Salary: 38 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 1235, Address: Tel Aviv, Search Radius: 7km, Skills: Excel, Driving License, Soft Skills: Team player, Fast learner. Looking for בעלי חיים job.",1
"Job Category: רפואה ורווחה, Company: TechCorp, Salary: 41 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 9032, Address: Tel Aviv, Search Radius: 27km, Skills: Excel, Java, Soft Skills: Team player, Fast learner. Looking for רפואה ורווחה job.",1
"Job Category: אחזקה, Company: TechCorp, Salary: 31 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 1551, Address: Tel Aviv, Search Radius: 26km, Skills: Python, English, Soft Skills: Team player, Fast learner. Looking for עיצוב וקריאייטיב job.",0
